"","Date","X2m_temperature","X2m_temperature_UC","volumetric_soil_water_layer_1","volumetric_soil_water_layer_1_UC","total_precipitation","total_precipitation_UC"
"X236","2017-08-01",284.44580078125,1.1071117996057,0.406902372837067,0.0314247492769735,0.264459580183029,0.1203455246087
"X237","2017-09-01",284.856811523438,0.869177952160129,0.402417719364166,0.028636824052397,0.39254692196846,0.139914570897673
"X238","2017-10-01",285.398864746094,0.985262004116456,0.409706771373749,0.0290271851092928,0.395284831523895,0.143814290658404
"X239","2017-11-01",285.887573242188,0.83164376973026,0.414981812238693,0.0406331513151617,0.454642087221146,0.153366903931126
"X240","2017-12-01",285.979339599609,0.910313012127047,0.418594151735306,0.0313561127081671,0.746052086353302,0.134806646332648
"X241","2018-01-01",285.351989746094,0.813623636492214,0.419770926237106,0.0253372438851881,0.623216032981873,0.116519706797213
"X242","2018-02-01",285.552886962891,1.00292179450103,0.422077655792236,0.0473466742244284,0.664487183094025,0.174627235043341
"X243","2018-03-01",285.590209960938,0.52863926206147,0.417973548173904,0.0284299942804057,0.532244980335236,0.136088097976522
"X244","2018-04-01",285.127563476562,0.986811148150105,0.412183284759521,0.024841198459404,0.398284554481506,0.1263159818864
"X245","2018-05-01",284.4853515625,1.07458405918423,0.410479575395584,0.0372926539596702,0.477213710546494,0.199283663151305
"X246","2018-06-01",283.423461914062,0.997800241103258,0.403735011816025,0.0255304457572103,0.278037458658218,0.127987099537354
"X247","2018-07-01",283.316833496094,0.899494899454047,0.394285589456558,0.028034322969513,0.157143980264664,0.207042402826106
"X248","2018-08-01",283.349395751953,0.715980758722509,0.410643517971039,0.0287341723158067,0.345999300479889,0.167646926612502
"X249","2018-09-01",284.670257568359,0.953387248786757,0.394964724779129,0.0254434057246787,0.197134256362915,0.130342915170494
"X250","2018-10-01",285.719543457031,0.765301095394806,0.411281675100327,0.0375446410985018,0.38324385881424,0.126717993271583
"X251","2018-11-01",286.088195800781,0.714419557830223,0.4191854596138,0.034043380574414,0.855081856250763,0.12964128346146
"X252","2018-12-01",285.639282226562,0.998511482067975,0.415901005268097,0.0323284468546963,0.795612335205078,0.118311520235567
