"","Date","X2m_temperature","X2m_temperature_UC","volumetric_soil_water_layer_1","volumetric_soil_water_layer_1_UC","total_precipitation","total_precipitation_UC"
"X235","2017-07-01",282.233612060547,1.14163246247121,0.39664500951767,0.0180269665980529,0.183125898241997,0.130368565958006
"X236","2017-08-01",283.169555664062,1.1071117996057,0.404900103807449,0.0314247492769735,0.246672853827477,0.1203455246087
"X237","2017-09-01",283.476470947266,0.869177952160129,0.402177661657333,0.028636824052397,0.378767669200897,0.139914570897673
"X238","2017-10-01",284.078002929688,0.985262004116456,0.409355491399765,0.0290271851092928,0.337254732847214,0.143814290658404
"X239","2017-11-01",284.605438232422,0.83164376973026,0.412025213241577,0.0406331513151617,0.359405845403671,0.153366903931126
"X240","2017-12-01",284.622833251953,0.910313012127047,0.417663246393204,0.0313561127081671,0.586223304271698,0.134806646332648
"X241","2018-01-01",283.996643066406,0.813623636492214,0.418804913759232,0.0253372438851881,0.497518509626389,0.116519706797213
"X242","2018-02-01",284.185729980469,1.00292179450103,0.421369254589081,0.0473466742244284,0.542890191078186,0.174627235043341
"X243","2018-03-01",284.255035400391,0.52863926206147,0.417511016130447,0.0284299942804057,0.47959440946579,0.136088097976522
"X244","2018-04-01",283.792114257812,0.986811148150105,0.409706771373749,0.024841198459404,0.327970564365387,0.1263159818864
"X245","2018-05-01",283.325256347656,1.07458405918423,0.408529967069626,0.0372926539596702,0.364770382642746,0.199283663151305
"X246","2018-06-01",282.161224365234,0.997800241103258,0.404788851737976,0.0255304457572103,0.281293958425522,0.127987099537354
"X247","2018-07-01",281.960357666016,0.899494899454047,0.395122796297073,0.028034322969513,0.1756861358881,0.207042402826106
"X248","2018-08-01",282.014770507812,0.715980758722509,0.413201987743378,0.0287341723158067,0.336064368486404,0.167646926612502
"X249","2018-09-01",283.319915771484,0.953387248786757,0.398688286542892,0.0254434057246787,0.196669042110443,0.130342915170494
"X250","2018-10-01",284.312805175781,0.765301095394806,0.409882396459579,0.0375446410985018,0.351035445928574,0.126717993271583
"X251","2018-11-01",284.857086181641,0.714419557830223,0.417885720729828,0.034043380574414,0.6332848072052,0.12964128346146
"X252","2018-12-01",284.390258789062,0.998511482067975,0.413231283426285,0.0323284468546963,0.612640142440796,0.118311520235567
