"","Date","X2m_temperature","X2m_temperature_UC","volumetric_soil_water_layer_1","volumetric_soil_water_layer_1_UC","total_precipitation","total_precipitation_UC"
"X234","2017-06-01",281.155151367188,1.22597802542435,0.40263432264328,0.0395655236525715,0.196225985884666,0.0842944365490949
"X235","2017-07-01",280.201538085938,1.38925385409271,0.383208572864532,0.0363589059556614,0.125301837921143,0.0893236224473035
"X236","2017-08-01",281.009552001953,1.14308008132106,0.396832376718521,0.0570776281416841,0.203133121132851,0.0994318143788831
"X237","2017-09-01",281.213775634766,0.935275298245895,0.404390722513199,0.0402225461985647,0.321656942367554,0.0949132260610258
"X238","2017-10-01",281.914337158203,1.07936477126574,0.407435148954391,0.0472280396769059,0.27238005399704,0.088310003721654
"X239","2017-11-01",282.535491943359,0.93585126635154,0.412230134010315,0.051831379435181,0.313859045505524,0.103419718566361
"X240","2017-12-01",282.467590332031,0.997033057319588,0.419560164213181,0.0515104891229443,0.469270318746567,0.0926838559321268
"X241","2018-01-01",281.837188720703,0.856271865190473,0.418418496847153,0.0565444449495902,0.418611317873001,0.0980991520495031
"X242","2018-02-01",282.080718994141,1.01309791884961,0.421462923288345,0.0656997645917229,0.469634264707565,0.125096629305223
"X243","2018-03-01",282.197143554688,0.670946186025538,0.418242871761322,0.0468213468013393,0.408653497695923,0.109303017288933
"X244","2018-04-01",281.595611572266,1.17831965981771,0.409741908311844,0.0410685983472768,0.273628979921341,0.0911808739360278
"X245","2018-05-01",281.234283447266,1.19898944307779,0.401598066091537,0.0555373788248256,0.236600562930107,0.138536479528246
"X246","2018-06-01",279.989440917969,1.13886287327631,0.39858877658844,0.0374604237060125,0.238582745194435,0.0839404137653033
"X247","2018-07-01",279.641815185547,0.948106848678996,0.385954409837723,0.0493549005731059,0.157716274261475,0.128573884366076
"X248","2018-08-01",279.736938476562,0.888142563107095,0.410344928503036,0.04463264421236,0.271990925073624,0.118659708712869
"X249","2018-09-01",281.111938476562,0.981701060961214,0.39133483171463,0.0480762064360952,0.170196071267128,0.0957754351879071
"X250","2018-10-01",282.10400390625,0.851166302705183,0.410198569297791,0.0507324597583918,0.311478853225708,0.101865726265864
"X251","2018-11-01",282.894592285156,0.766657761189709,0.416796773672104,0.0517900472665986,0.432821273803711,0.109433442840259
"X252","2018-12-01",282.347808837891,1.24756501115499,0.41189056634903,0.0385159309101737,0.480304062366486,0.0850466742832447
